source,year,id,utc_datetime,lat,lng,elevation_m,solar_depression_deg,twilight_type,sqm_reading,limiting_mag,cloud_cover,country
globe_at_night,2017,192570,2017-07-11T01:01:00Z,46.6559,16.1739,187.0,16.0764,fajr,20.87,6,clear,Slovenia
globe_at_night,2017,192565,2017-07-11T23:54:00Z,46.6557,16.174,187.0,20.3362,fajr,19.46,5,over 1/2 of sky,Slovenia
globe_at_night,2017,192080,2017-07-12T10:00:00Z,45.5335,-122.716,89.57,18.5734,fajr,,1,clear,United States - Oregon
globe_at_night,2017,192085,2017-07-13T00:32:00Z,4.6322,73.562,-24.1,7.3891,fajr,,6,clear,Maldives
globe_at_night,2017,192558,2017-07-13T00:59:00Z,42.6176,11.3115,179.36,21.6778,fajr,19.43,5,clear,Italy
globe_at_night,2017,192559,2017-07-13T00:59:00Z,42.6177,11.3115,178.28,21.6778,fajr,17.31,3,clear,Italy
globe_at_night,2017,192557,2017-07-13T01:00:00Z,42.6177,11.3115,178.28,21.6009,fajr,18.72,4,clear,Italy
globe_at_night,2017,192562,2017-07-13T08:51:00Z,-38.2448,145.96,140.7,18.7792,isha,20.11,5,clear,Australia
globe_at_night,2017,192555,2017-07-14T00:11:00Z,45.7916,8.75674,257.88,21.9199,fajr,18.83,4,clear,Italy
globe_at_night,2017,192089,2017-07-15T00:32:00Z,42.9791,17.1085,7.11,21.9344,fajr,,5,clear,Croatia
globe_at_night,2017,192091,2017-07-15T02:29:00Z,40.3358,-4.91342,1270.06,21.8147,fajr,,5,clear,Spain
globe_at_night,2017,192101,2017-07-15T22:37:00Z,-34.7375,-55.6882,34.36,21.5612,isha,,3,1/2 of sky,Uruguay
globe_at_night,2017,192104,2017-07-16T00:00:00Z,53.0643,19.4264,120.88,13.9679,fajr,,3,1/2 of sky,Poland
globe_at_night,2017,192105,2017-07-16T00:20:00Z,53.0683,19.4516,129.69,12.9575,fajr,,3,over 1/2 of sky,Poland
globe_at_night,2017,192106,2017-07-16T00:40:00Z,53.0813,19.4664,129.75,11.7141,fajr,,3,over 1/2 of sky,Poland
globe_at_night,2017,192107,2017-07-16T01:00:00Z,53.1092,19.478,137.91,10.2449,fajr,,4,over 1/2 of sky,Poland
globe_at_night,2017,192542,2017-07-16T01:05:00Z,43.1607,13.8107,0.0,20.3465,fajr,20.17,5,clear,Italy
globe_at_night,2017,192108,2017-07-16T01:20:00Z,53.1088,19.4265,128.86,8.6217,fajr,,4,over 1/2 of sky,Poland
globe_at_night,2017,192109,2017-07-16T01:40:00Z,53.1118,19.3864,84.32,6.8085,fajr,,4,1/2 of sky,Poland
globe_at_night,2017,192098,2017-07-16T11:51:00Z,22.1173,113.571,0.08,8.9642,isha,,2,1/4 of sky,China
globe_at_night,2017,192110,2017-07-16T23:00:00Z,53.0654,19.4266,120.91,15.692,fajr,,-9999,over 1/2 of sky,Poland
globe_at_night,2017,192111,2017-07-16T23:20:00Z,53.071,19.3919,94.51,15.4182,fajr,,-9999,over 1/2 of sky,Poland
globe_at_night,2017,192112,2017-07-16T23:40:00Z,53.0531,19.4007,100.12,14.9153,fajr,,-9999,over 1/2 of sky,Poland
globe_at_night,2017,192113,2017-07-17T00:00:00Z,53.0399,19.402,115.91,14.1631,fajr,,-9999,over 1/2 of sky,Poland
globe_at_night,2017,192114,2017-07-17T00:20:00Z,53.0321,19.377,118.93,13.1745,fajr,,-9999,over 1/2 of sky,Poland
globe_at_night,2017,192115,2017-07-17T00:40:00Z,53.055,19.3394,123.96,11.9373,fajr,,-9999,over 1/2 of sky,Poland
globe_at_night,2017,192116,2017-07-17T01:00:00Z,53.066,19.4108,100.21,10.467,fajr,,-9999,over 1/2 of sky,Poland
globe_at_night,2017,192117,2017-07-17T01:00:00Z,53.0638,19.4191,116.0,10.4663,fajr,,-9999,over 1/2 of sky,Poland
globe_at_night,2017,192118,2017-07-17T01:20:00Z,53.0588,19.4267,118.18,8.8249,fajr,,-9999,over 1/2 of sky,Poland
globe_at_night,2017,192119,2017-07-17T01:25:00Z,53.0624,19.4259,120.43,8.3817,fajr,,-9999,over 1/2 of sky,Poland
globe_at_night,2017,192537,2017-07-17T02:10:00Z,48.7405,2.23765,73.34,14.0615,fajr,17.61,3,clear,France
globe_at_night,2017,192120,2017-07-17T02:51:00Z,38.9367,1.2369,29.11,17.9503,fajr,,7,clear,Spain
globe_at_night,2017,192175,2017-07-18T00:30:00Z,53.0623,19.4254,120.15,12.7208,fajr,,3,clear,Poland
globe_at_night,2017,192176,2017-07-18T00:35:00Z,53.0583,19.4287,120.68,12.4092,fajr,,4,clear,Poland
globe_at_night,2017,192177,2017-07-18T00:45:00Z,53.0565,19.4383,119.95,11.7388,fajr,,4,clear,Poland
globe_at_night,2017,192178,2017-07-18T00:56:00Z,53.0531,19.4411,121.97,10.9434,fajr,,4,clear,Poland
globe_at_night,2017,192179,2017-07-18T01:02:00Z,53.049,19.4446,117.41,10.4846,fajr,,4,clear,Poland
globe_at_night,2017,192532,2017-07-18T01:27:00Z,44.8032,1.15987,69.82,21.3604,fajr,21.19,6,clear,France
globe_at_night,2017,192531,2017-07-18T01:28:00Z,44.8031,1.15979,69.87,21.2955,fajr,21.27,6,clear,France
globe_at_night,2017,192181,2017-07-18T01:36:00Z,53.0514,19.4612,116.83,7.5334,fajr,,4,clear,Poland
globe_at_night,2017,192514,2017-07-18T01:43:00Z,43.1435,13.0368,422.97,17.2875,fajr,21.15,6,clear,Italy
globe_at_night,2017,192182,2017-07-18T01:46:00Z,53.0586,19.4676,118.0,6.5598,fajr,,4,clear,Poland
globe_at_night,2017,192530,2017-07-18T01:53:00Z,46.0261,13.1677,81.69,13.8599,fajr,18.83,4,clear,Italy
globe_at_night,2017,192149,2017-07-18T01:55:00Z,45.3899,9.56968,83.88,15.6644,fajr,,6,clear,Italy
globe_at_night,2017,192150,2017-07-18T02:09:00Z,45.8889,9.14268,228.49,13.9805,fajr,,6,clear,Italy
globe_at_night,2017,192524,2017-07-18T02:31:00Z,47.2667,8.26782,698.67,10.8876,fajr,20.37,5,clear,Switzerland
globe_at_night,2017,192513,2017-07-19T00:56:00Z,43.1436,13.0368,421.29,21.867,fajr,20.16,5,clear,Italy
globe_at_night,2017,192180,2017-07-19T01:24:00Z,53.0429,19.4496,113.47,8.8167,fajr,,4,clear,Poland
globe_at_night,2017,192515,2017-07-19T08:42:00Z,-30.3125,139.336,338.72,8.8924,isha,20.74,6,clear,Australia
globe_at_night,2017,192206,2017-07-19T09:29:00Z,42.5865,-88.537,271.68,10.5198,fajr,20.09,5,1/2 of sky,United States - Wisconsin
globe_at_night,2017,192207,2017-07-19T09:44:00Z,42.5865,-88.537,271.68,8.4041,fajr,20.4,6,1/2 of sky,United States - Wisconsin
globe_at_night,2017,192208,2017-07-19T09:46:00Z,42.5837,-88.532,271.84,8.1144,fajr,19.91,5,1/2 of sky,United States - Wisconsin
globe_at_night,2017,192209,2017-07-19T09:49:00Z,42.5865,-88.537,271.68,7.6799,fajr,19.98,5,1/2 of sky,United States - Wisconsin
globe_at_night,2017,192210,2017-07-19T09:50:00Z,42.5865,-88.537,271.68,7.5339,fajr,20.26,5,1/2 of sky,United States - Wisconsin
globe_at_night,2017,192221,2017-07-19T09:51:00Z,42.583,-88.5334,268.18,7.3877,fajr,20.11,5,1/2 of sky,United States - Wisconsin
globe_at_night,2017,192276,2017-07-20T01:05:00Z,53.061,19.4273,119.06,10.5947,fajr,,-9999,over 1/2 of sky,Poland
globe_at_night,2017,192251,2017-07-20T02:35:00Z,40.5921,-4.35956,1249.09,21.5916,fajr,20.77,6,clear,Spain
globe_at_night,2017,192252,2017-07-20T02:37:00Z,40.5921,-4.35956,1249.09,21.3836,fajr,20.77,6,clear,Spain
globe_at_night,2017,192255,2017-07-20T04:04:00Z,37.2116,-4.91785,375.03,12.7017,fajr,20.85,6,clear,Spain
globe_at_night,2017,192291,2017-07-20T22:18:00Z,-33.3818,-56.5105,75.91,16.2391,isha,,-9999,clear,Uruguay
globe_at_night,2017,192292,2017-07-21T00:45:00Z,53.0623,19.4251,120.24,12.2789,fajr,,3,1/4 of sky,Poland
globe_at_night,2017,192293,2017-07-21T00:58:00Z,53.0642,19.4265,120.96,11.3243,fajr,,3,1/4 of sky,Poland
globe_at_night,2017,192275,2017-07-21T01:05:00Z,53.061,19.4272,118.91,10.778,fajr,,-9999,over 1/2 of sky,Poland
globe_at_night,2017,192294,2017-07-21T01:15:00Z,53.0666,19.4301,122.68,9.9463,fajr,,4,1/4 of sky,Poland
globe_at_night,2017,192295,2017-07-21T01:31:00Z,53.0709,19.4335,126.8,8.5212,fajr,,4,1/4 of sky,Poland
globe_at_night,2017,192296,2017-07-21T01:44:00Z,53.0727,19.4416,127.12,7.2775,fajr,,4,1/4 of sky,Poland
globe_at_night,2017,192482,2017-07-22T01:08:00Z,48.4139,2.7269,62.25,19.4374,fajr,17.27,3,1/2 of sky,France
globe_at_night,2017,192445,2017-07-22T01:22:00Z,42.8206,11.5256,1178.84,20.9802,fajr,17.52,3,clear,Italy
globe_at_night,2017,192444,2017-07-22T01:23:00Z,42.8206,11.5256,1178.84,20.8868,fajr,17.5,3,clear,Italy
globe_at_night,2017,192481,2017-07-22T01:26:00Z,49.1364,6.77835,301.11,16.6558,fajr,18.75,4,clear,France
globe_at_night,2017,192480,2017-07-22T01:27:00Z,49.1364,6.77835,301.11,16.5837,fajr,18.61,4,clear,France
globe_at_night,2017,192302,2017-07-22T02:03:00Z,52.1269,13.381,47.7,8.6987,fajr,,6,clear,Germany
globe_at_night,2017,192478,2017-07-22T02:10:00Z,52.1272,13.3808,48.13,7.9996,fajr,20.75,6,clear,Germany
globe_at_night,2017,192475,2017-07-22T02:43:00Z,44.0671,3.68382,435.82,14.699,fajr,21.21,6,clear,France
globe_at_night,2017,192476,2017-07-22T02:43:00Z,44.0671,3.68382,435.82,14.699,fajr,21.52,6,clear,France
globe_at_night,2017,192473,2017-07-22T02:44:00Z,44.0671,3.68382,435.82,14.5805,fajr,20.89,6,clear,France
globe_at_night,2017,192474,2017-07-22T02:44:00Z,44.0671,3.68382,435.82,14.5805,fajr,21.65,6,clear,France
globe_at_night,2017,192321,2017-07-22T04:01:00Z,38.9889,-105.366,2419.14,16.3945,isha,,-9999,over 1/2 of sky,United States - Colorado
globe_at_night,2017,192339,2017-07-22T21:46:00Z,-34.5242,-56.2793,24.67,10.1277,isha,,3,1/4 of sky,Uruguay
globe_at_night,2017,192323,2017-07-23T01:05:00Z,44.4832,14.5257,157.73,20.1764,fajr,,6,clear,Croatia
globe_at_night,2017,192324,2017-07-23T01:06:00Z,44.4833,14.5256,158.54,20.0892,fajr,21.51,6,clear,Croatia
globe_at_night,2017,192451,2017-07-23T01:27:00Z,50.4045,14.8898,205.42,13.0642,fajr,17.61,3,clear,Czech Republic
globe_at_night,2017,192327,2017-07-23T01:27:00Z,50.4058,14.8895,205.56,13.0632,fajr,,5,clear,Czech Republic
globe_at_night,2017,192450,2017-07-23T01:43:00Z,44.0676,3.70749,640.35,20.9981,fajr,21.29,6,clear,France
globe_at_night,2017,192449,2017-07-23T01:44:00Z,44.068,3.70731,634.75,20.9133,fajr,21.36,6,clear,France
globe_at_night,2017,192448,2017-07-23T01:44:00Z,44.068,3.70731,634.75,20.9133,fajr,20.73,6,clear,France
globe_at_night,2017,192447,2017-07-23T01:46:00Z,43.1846,13.1232,746.96,17.761,fajr,21.16,6,clear,Italy
globe_at_night,2017,192446,2017-07-23T01:46:00Z,44.068,3.70731,634.75,20.7422,fajr,21.79,6,clear,France
globe_at_night,2017,192443,2017-07-23T02:02:00Z,43.0234,11.3069,329.9,16.9002,fajr,20.48,6,clear,Italy
globe_at_night,2017,192442,2017-07-23T02:03:00Z,43.0234,11.3069,329.9,16.7842,fajr,18.24,4,clear,Italy
globe_at_night,2017,192328,2017-07-23T02:07:00Z,46.7707,13.6469,590.34,12.4008,fajr,,7,clear,Austria
globe_at_night,2017,192441,2017-07-23T02:39:00Z,49.1362,6.77855,297.07,10.1405,fajr,21.41,6,clear,France
globe_at_night,2017,192318,2017-07-23T08:29:00Z,-30.5042,151.667,1030.22,16.0479,isha,22.43,7,clear,Australia
globe_at_night,2017,192341,2017-07-23T09:31:00Z,27.2755,-82.5277,3.29,16.1742,fajr,,-9999,clear,United States - Florida
globe_at_night,2017,192425,2017-07-24T01:42:00Z,44.0681,3.70741,636.22,21.2777,fajr,21.3,6,clear,France
globe_at_night,2017,192424,2017-07-24T01:42:00Z,44.0681,3.70718,629.55,21.2777,fajr,20.94,6,clear,France
globe_at_night,2017,192423,2017-07-24T01:43:00Z,44.068,3.70716,630.84,21.1937,fajr,21.39,6,clear,France
globe_at_night,2017,192422,2017-07-24T01:44:00Z,44.068,3.70743,638.19,21.1088,fajr,21.0,6,clear,France
globe_at_night,2017,193334,2017-07-24T04:07:00Z,39.9298,-105.029,1595.13,17.051,isha,,3,clear,United States - Colorado
globe_at_night,2017,192340,2017-07-24T11:01:00Z,36.3219,139.003,98.45,12.0333,isha,17.53,3,over 1/2 of sky,Japan
globe_at_night,2017,192407,2017-07-25T01:07:00Z,48.6762,10.152,490.89,18.0571,fajr,18.72,4,clear,Germany
globe_at_night,2017,192406,2017-07-25T01:20:00Z,48.6762,10.1519,490.83,17.1,fajr,19.59,5,clear,Germany
globe_at_night,2017,192402,2017-07-25T01:21:00Z,51.4557,-3.36198,88.69,17.658,fajr,18.32,4,clear,United Kingdom
globe_at_night,2017,192401,2017-07-25T01:37:00Z,51.4558,-3.36196,88.85,16.931,fajr,20.81,6,clear,United Kingdom
globe_at_night,2017,192400,2017-07-25T02:08:00Z,53.6379,-1.52608,68.66,12.6272,fajr,20.07,5,clear,United Kingdom
globe_at_night,2017,192399,2017-07-25T02:59:00Z,51.4559,-3.36207,89.12,10.8679,fajr,20.75,6,clear,United Kingdom
globe_at_night,2017,192404,2017-07-25T03:08:00Z,44.0681,3.70732,633.84,12.1093,fajr,21.16,6,clear,France
globe_at_night,2017,192405,2017-07-25T03:08:00Z,44.0681,3.70732,633.84,12.1093,fajr,20.89,6,clear,France
globe_at_night,2017,192403,2017-07-25T03:09:00Z,44.0681,3.70732,633.84,11.9785,fajr,21.07,6,clear,France
globe_at_night,2017,192385,2017-07-26T01:25:00Z,44.653,7.96387,254.27,21.1612,fajr,,5,clear,Italy
globe_at_night,2017,192698,2017-07-26T02:43:00Z,44.0681,3.70744,636.97,15.4229,fajr,20.84,6,clear,France
globe_at_night,2017,192697,2017-07-26T02:44:00Z,44.0681,3.70744,636.97,15.3033,fajr,21.15,6,clear,France
globe_at_night,2017,192696,2017-07-26T02:44:00Z,44.0678,3.70702,628.71,15.3037,fajr,20.98,6,clear,France
globe_at_night,2017,192695,2017-07-26T02:45:00Z,44.0678,3.70702,628.71,15.1836,fajr,21.39,6,clear,France
globe_at_night,2017,192383,2017-07-26T08:28:00Z,-30.4536,151.626,1060.77,15.4889,isha,22.7,7,clear,Australia
globe_at_night,2017,192685,2017-07-26T08:58:00Z,-15.7519,-47.8945,1074.46,9.7628,fajr,17.96,4,clear,Brazil
globe_at_night,2017,192621,2017-07-26T21:41:00Z,-34.7917,-55.379,18.47,9.4492,isha,,3,1/2 of sky,Uruguay
globe_at_night,2017,192622,2017-07-27T00:45:00Z,51.9043,-8.45887,53.59,18.8866,isha,18.59,4,1/4 of sky,Ireland
globe_at_night,2017,192682,2017-07-27T01:33:00Z,43.0753,11.2211,409.01,20.7978,fajr,19.97,5,clear,Italy
globe_at_night,2017,192668,2017-07-27T02:04:00Z,47.2666,8.26782,698.97,15.4318,fajr,20.13,5,clear,Switzerland
globe_at_night,2017,192678,2017-07-27T02:28:00Z,44.0681,3.70753,638.94,17.3524,fajr,21.71,6,clear,France
globe_at_night,2017,192677,2017-07-27T02:29:00Z,44.068,3.70733,635.24,17.2404,fajr,21.51,6,clear,France
globe_at_night,2017,192676,2017-07-27T02:30:00Z,44.068,3.70733,635.24,17.1277,fajr,21.27,6,clear,France
globe_at_night,2017,192675,2017-07-27T02:31:00Z,44.0681,3.70751,638.52,17.0143,fajr,21.5,6,clear,France
globe_at_night,2017,192674,2017-07-27T02:33:00Z,44.0679,3.70718,632.37,16.7866,fajr,21.42,6,clear,France
globe_at_night,2017,192660,2017-07-28T02:25:00Z,44.0681,3.70756,639.46,17.8866,fajr,20.83,6,clear,France
globe_at_night,2017,192658,2017-07-28T02:26:00Z,44.0682,3.70756,636.13,17.7756,fajr,20.94,6,clear,France
globe_at_night,2017,192659,2017-07-28T02:26:00Z,44.0681,3.70756,639.46,17.7757,fajr,20.71,6,clear,France
globe_at_night,2017,192657,2017-07-28T02:28:00Z,44.0676,3.70721,634.0,17.553,fajr,21.76,6,clear,France
globe_at_night,2017,192656,2017-07-28T03:23:00Z,42.0849,1.86076,596.49,12.961,fajr,20.4,6,clear,Spain
globe_at_night,2017,192655,2017-07-28T04:04:00Z,37.5427,-5.08495,108.08,13.8858,fajr,19.36,5,clear,Spain
globe_at_night,2017,192708,2017-07-29T01:11:00Z,46.1912,6.21524,425.11,21.9978,fajr,18.88,4,clear,France
globe_at_night,2017,192707,2017-07-29T01:13:00Z,46.1913,6.21511,425.0,21.8623,fajr,18.94,4,clear,France
globe_at_night,2017,192706,2017-07-29T01:14:00Z,45.9635,13.2514,51.15,19.7829,fajr,19.43,5,clear,Italy
globe_at_night,2017,192710,2017-07-29T02:24:00Z,46.0263,13.1677,81.2,12.2908,fajr,19.33,5,clear,Italy
globe_at_night,2017,192709,2017-07-29T02:51:00Z,42.0909,1.85905,639.27,17.3985,fajr,20.33,5,clear,Spain
globe_at_night,2017,192717,2017-07-29T21:07:00Z,47.7842,19.1352,114.06,19.7829,isha,,2,1/4 of sky,Hungary
globe_at_night,2017,192720,2017-07-30T02:40:00Z,42.0909,1.85938,642.75,18.9491,fajr,20.98,6,clear,Spain
globe_at_night,2017,192729,2017-07-31T08:39:00Z,-38.2448,145.96,140.7,14.2793,isha,20.66,6,clear,Australia
globe_at_night,2017,192742,2017-08-01T00:38:00Z,5.61599,-80.1562,-3091.3,14.9755,isha,,3,1/4 of sky,
globe_at_night,2017,192748,2017-08-01T02:24:00Z,46.0261,13.1678,81.69,12.898,fajr,19.07,5,clear,Italy
globe_at_night,2017,192747,2017-08-01T02:51:00Z,40.7154,8.55247,205.58,15.3516,fajr,13.96,-999,clear,Italy
globe_at_night,2017,192758,2017-08-01T23:50:00Z,52.0596,19.1997,110.88,18.9445,fajr,,-9999,1/4 of sky,Poland
globe_at_night,2017,192763,2017-08-02T02:08:00Z,46.7838,-2.03268,4.04,20.5914,fajr,19.65,5,clear,France
globe_at_night,2017,192761,2017-08-02T08:27:00Z,-38.2448,145.96,140.7,11.7066,isha,20.66,6,clear,Australia
globe_at_night,2017,192771,2017-08-03T05:09:00Z,28.31,-16.4129,284.89,16.6658,fajr,20.14,5,clear,Spain
globe_at_night,2017,192779,2017-08-04T00:34:00Z,59.7136,10.8137,157.04,11.7045,fajr,16.06,2,clear,Norway
globe_at_night,2017,192784,2017-08-05T02:34:00Z,46.3024,3.32671,274.3,17.0492,fajr,20.02,5,clear,France
globe_at_night,2017,192783,2017-08-05T02:58:00Z,49.0743,8.70336,204.8,9.6892,fajr,20.1,5,clear,Germany
globe_at_night,2017,192785,2017-08-05T03:28:00Z,42.0909,1.85908,639.44,13.7916,fajr,19.81,5,clear,Spain
globe_at_night,2017,192799,2017-08-09T00:50:00Z,53.0108,17.7558,70.39,16.7866,fajr,,4,clear,Poland
globe_at_night,2017,192834,2017-08-11T09:52:00Z,38.4224,-82.4289,168.49,9.5465,fajr,,7,over 1/2 of sky,United States - West Virginia
globe_at_night,2017,192854,2017-08-12T23:32:00Z,53.8342,-2.59959,123.27,20.8675,isha,20.43,6,clear,United Kingdom
globe_at_night,2017,192852,2017-08-12T23:42:00Z,53.1226,-3.96623,298.52,21.6937,isha,21.18,6,clear,United Kingdom
globe_at_night,2017,193552,2017-08-13T21:12:00Z,51.2692,9.41914,247.97,18.0482,isha,15.68,2,clear,Germany
globe_at_night,2017,192885,2017-08-14T00:45:00Z,53.9803,11.2149,2.12,19.2902,fajr,17.69,3,clear,Germany
globe_at_night,2017,192886,2017-08-14T00:45:00Z,53.9803,11.2149,2.12,19.2902,fajr,18.19,4,clear,Germany
globe_at_night,2017,192884,2017-08-14T00:46:00Z,53.9803,11.2149,2.12,19.2353,fajr,18.03,4,clear,Germany
globe_at_night,2017,192895,2017-08-14T01:02:00Z,51.1803,7.49804,388.21,21.7602,fajr,20.23,5,clear,Germany
globe_at_night,2017,192896,2017-08-14T01:02:00Z,51.1803,7.49804,388.21,21.7602,fajr,20.19,5,clear,Germany
globe_at_night,2017,192894,2017-08-14T01:03:00Z,51.1802,7.49813,386.21,21.6994,fajr,20.66,6,clear,Germany
globe_at_night,2017,192897,2017-08-14T02:51:00Z,52.3667,6.08881,4.78,11.6831,fajr,19.35,5,over 1/2 of sky,Netherlands
globe_at_night,2017,192881,2017-08-14T09:22:00Z,-38.2448,145.96,140.7,20.6829,isha,21.39,6,clear,Australia
globe_at_night,2017,192877,2017-08-14T19:49:00Z,24.9816,121.42,21.47,21.6569,fajr,,-9999,1/2 of sky,Taiwan
globe_at_night,2017,192879,2017-08-14T20:36:00Z,25.0013,121.505,16.67,11.9375,fajr,,1,clear,Taiwan
globe_at_night,2017,192924,2017-08-15T01:06:00Z,51.9172,4.3111,-2.14,21.87,fajr,18.21,4,1/4 of sky,Netherlands
globe_at_night,2017,192906,2017-08-15T01:44:00Z,47.3667,8.56834,514.1,21.7145,fajr,,6,clear,Switzerland
globe_at_night,2017,192927,2017-08-15T02:01:00Z,45.9691,13.2278,52.76,18.912,fajr,19.45,5,clear,Italy
globe_at_night,2017,192926,2017-08-15T02:03:00Z,45.9692,13.2277,52.87,18.6712,fajr,19.6,5,clear,Italy
globe_at_night,2017,192947,2017-08-15T22:04:00Z,-34.7621,-55.6384,31.0,11.2566,isha,,-9999,over 1/2 of sky,Uruguay
globe_at_night,2017,192942,2017-08-16T01:25:00Z,47.3976,16.3153,476.32,20.7405,fajr,,6,clear,Austria
globe_at_night,2017,192970,2017-08-16T02:10:00Z,49.557,25.6061,326.36,9.3584,fajr,,3,clear,Ukraine
globe_at_night,2017,192997,2017-08-17T02:20:00Z,49.557,25.6061,326.36,8.238,fajr,,2,1/4 of sky,Ukraine
globe_at_night,2017,192979,2017-08-17T04:01:00Z,41.0559,-3.61212,1128.05,15.2166,fajr,21.06,6,clear,Spain
globe_at_night,2017,193013,2017-08-18T03:05:00Z,46.5013,15.6457,279.19,9.3198,fajr,20.68,6,clear,Slovenia
globe_at_night,2017,192999,2017-08-18T03:19:00Z,45.2904,11.7763,6.84,10.1568,fajr,,4,clear,Italy
globe_at_night,2017,193023,2017-08-19T01:04:00Z,51.2622,17.3346,158.0,20.0541,fajr,,6,clear,Poland
globe_at_night,2017,193037,2017-08-19T01:41:00Z,46.5014,15.6458,279.0,20.752,fajr,20.71,6,clear,Slovenia
globe_at_night,2017,193031,2017-08-19T08:03:00Z,-30.5043,151.667,1030.2,7.6782,isha,20.5,6,clear,Australia
globe_at_night,2017,193016,2017-08-19T08:13:00Z,-30.5042,151.667,1030.22,9.8011,isha,22.24,7,clear,Australia
globe_at_night,2017,193058,2017-08-20T01:02:00Z,59.3669,18.7039,21.83,13.322,fajr,20.73,6,clear,Sweden
globe_at_night,2017,193050,2017-08-20T01:44:00Z,52.3899,13.0944,33.31,17.3198,fajr,19.14,5,clear,Germany
globe_at_night,2017,193052,2017-08-20T02:40:00Z,49.5571,25.6062,325.88,6.1238,fajr,,4,clear,Ukraine
globe_at_night,2017,193051,2017-08-20T03:31:00Z,40.0512,-4.6437,421.72,21.6719,fajr,,6,clear,Spain
globe_at_night,2017,193059,2017-08-20T03:32:00Z,43.8415,10.4822,14.02,10.0871,fajr,19.35,5,clear,Italy
globe_at_night,2017,193104,2017-08-20T04:25:00Z,36.3469,-119.334,96.0,19.6342,isha,,1,1/4 of sky,United States - California
globe_at_night,2017,193090,2017-08-21T01:26:00Z,55.9354,9.65132,46.09,17.3988,fajr,20.99,6,clear,Denmark
globe_at_night,2017,193096,2017-08-21T02:10:00Z,49.557,25.6062,326.57,10.5587,fajr,,2,over 1/2 of sky,Ukraine
globe_at_night,2017,193091,2017-08-21T02:56:00Z,42.0904,1.8591,645.22,21.8587,fajr,20.3,5,clear,Spain
globe_at_night,2017,193150,2017-08-22T02:38:00Z,46.3022,3.32705,276.2,20.7777,fajr,20.69,6,clear,France
globe_at_night,2017,193244,2017-08-22T03:38:00Z,39.9172,-105.073,1629.27,19.8188,isha,,2,over 1/2 of sky,United States - Colorado
globe_at_night,2017,193122,2017-08-22T03:47:00Z,50.1775,7.56956,413.02,7.0528,fajr,,6,clear,Germany
globe_at_night,2017,193151,2017-08-22T03:50:00Z,43.8414,10.4822,13.92,7.6013,fajr,20.01,5,clear,Italy
globe_at_night,2017,193254,2017-08-23T00:00:00Z,-24.5271,82.2656,-4392.26,12.2883,fajr,,-9999,over 1/2 of sky,
globe_at_night,2017,193184,2017-08-23T01:12:00Z,53.4014,7.29482,-3.85,21.8506,fajr,20.61,6,clear,Germany
globe_at_night,2017,193185,2017-08-23T01:12:00Z,53.4014,7.29482,-3.85,21.8506,fajr,21.56,6,clear,Germany
globe_at_night,2017,193183,2017-08-23T01:15:00Z,55.2501,12.3475,11.58,18.6013,fajr,21.08,6,clear,Denmark
globe_at_night,2017,193168,2017-08-23T02:43:00Z,55.0844,11.7624,1.71,10.6303,fajr,20.98,6,clear,Denmark
globe_at_night,2017,193397,2017-08-23T03:00:00Z,39.9169,-105.075,1633.55,13.9227,isha,,3,1/4 of sky,United States - Colorado
globe_at_night,2017,193325,2017-08-23T03:00:00Z,39.9427,-105.069,1664.72,13.9145,isha,,2,1/4 of sky,United States - Colorado
globe_at_night,2017,193252,2017-08-23T03:10:00Z,39.9292,-105.102,1655.43,15.5752,isha,,2,1/2 of sky,United States - Colorado
globe_at_night,2017,193224,2017-08-23T03:20:00Z,39.8367,-105.037,1640.83,17.3116,isha,,-9999,over 1/2 of sky,United States - Colorado
globe_at_night,2017,193342,2017-08-23T03:30:00Z,39.9375,-105.078,1652.54,18.8422,isha,,-9999,1/2 of sky,United States - Colorado
globe_at_night,2017,193336,2017-08-23T03:30:00Z,39.9409,-105.058,1644.26,18.8531,isha,,3,clear,United States - Colorado
globe_at_night,2017,193222,2017-08-23T03:45:00Z,39.9049,-105.071,1623.95,21.2123,isha,,-9999,1/4 of sky,United States - Colorado
globe_at_night,2017,193248,2017-08-23T11:16:00Z,39.9316,-105.065,1642.83,12.2632,fajr,,2,1/4 of sky,United States - Colorado
globe_at_night,2017,195700,2017-08-24T01:00:00Z,52.8549,12.7077,52.86,21.9738,fajr,21.31,6,clear,Germany
globe_at_night,2017,193443,2017-08-24T01:35:00Z,52.8551,12.7073,52.54,19.0927,fajr,21.32,6,clear,Germany
globe_at_night,2017,193305,2017-08-24T01:59:00Z,46.5012,15.6449,280.88,19.8806,fajr,21.06,6,clear,Slovenia
globe_at_night,2017,193379,2017-08-24T03:00:00Z,39.9169,-105.075,1633.55,14.2141,isha,,3,1/4 of sky,United States - Colorado
globe_at_night,2017,193249,2017-08-24T03:33:00Z,40.2663,-3.90272,635.0,21.7091,fajr,,6,clear,Spain
globe_at_night,2017,193332,2017-08-24T03:38:00Z,39.9205,-105.087,1643.92,20.4127,isha,,2,1/4 of sky,United States - Colorado
globe_at_night,2017,193250,2017-08-24T03:46:00Z,40.2663,-3.9027,635.08,19.7073,fajr,,6,clear,Spain
globe_at_night,2017,193339,2017-08-24T09:23:00Z,46.0732,-82.9688,139.39,13.4098,fajr,,2,1/2 of sky,Canada
